fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,confianza_matrícula,mx1,my1,mx2,my2,texto_matricula
162,car,0.85,2,272,574,502,734,,,,,,
162,car,0.82,1,680,507,957,781,,,,,,
162,car,0.78,7,465,539,601,647,,,,,,
162,car,0.7,17,1270,538,1705,818,,,,,,
162,car,0.68,16,0,700,106,981,,,,,,
162,car,0.57,5,1095,535,1255,666,,,,,,
162,car,0.57,22,1188,546,1308,679,,,,,,
162,car,0.41,20,1055,537,1150,639,,,,,,
162,car,0.39,12,615,526,676,575,,,,,,
162,car,0.29,3,549,531,615,608,,,,,,
162,car,0.27,22,1189,550,1264,678,,,,,,
162,car,0.25,21,938,526,997,585,,,,,,
163,car,0.86,17,1282,534,1736,827,,,,,,
163,car,0.86,18,1770,597,1918,934,,,,,,
163,car,0.84,2,273,573,505,733,,,,,,
163,car,0.76,7,471,536,605,644,,,,,,
163,car,0.76,22,1201,546,1316,681,,,,,,
163,car,0.75,1,683,507,960,779,,,,,,
163,car,0.62,16,0,699,109,980,,,,,,
163,car,0.51,5,1111,535,1266,664,,,,,,
163,car,0.5,12,622,525,678,575,,,,,,
163,car,0.38,3,554,528,619,609,,,,,,
163,car,0.33,20,1063,543,1147,633,,,,,,
163,car,0.29,21,943,524,994,577,,,,,,
163,car,0.25,23,1267,520,1531,697,,,,,,
163,license_plate,0.46,1,779,667,873,691,0.46,779,667,873,691,8645 KJJ
164,car,0.86,2,274,573,506,732,,,,,,
164,car,0.83,1,685,504,965,780,,,,,,
164,car,0.79,17,1290,537,1762,834,,,,,,
164,car,0.78,18,1812,633,1919,951,,,,,,
164,car,0.75,7,472,538,606,644,,,,,,
164,car,0.69,5,1113,535,1275,668,,,,,,
164,car,0.68,22,1207,547,1331,685,,,,,,
164,car,0.64,16,0,698,110,979,,,,,,
164,car,0.59,20,1067,541,1168,634,,,,,,
164,car,0.46,12,625,525,681,573,,,,,,
164,car,0.42,22,1209,550,1295,683,,,,,,
164,car,0.42,5,1115,560,1249,666,,,,,,
164,car,0.33,3,558,519,623,606,,,,,,
165,car,0.85,2,275,571,506,732,,,,,,
165,car,0.85,17,1308,551,1793,847,,,,,,
165,car,0.8,1,686,505,966,779,,,,,,
165,car,0.77,18,1849,670,1919,967,,,,,,
165,car,0.76,22,1217,548,1334,686,,,,,,
165,car,0.73,7,472,541,606,643,,,,,,
165,car,0.73,16,0,699,112,981,,,,,,
165,car,0.71,5,1115,534,1276,666,,,,,,
165,car,0.46,23,1290,518,1577,720,,,,,,
165,car,0.43,12,623,527,680,572,,,,,,
165,car,0.42,23,1288,524,1424,712,,,,,,
165,car,0.4,20,1070,543,1165,635,,,,,,
165,car,0.29,3,540,536,620,610,,,,,,
165,car,0.27,3,559,518,623,606,,,,,,
166,car,0.85,2,275,572,507,731,,,,,,
166,car,0.85,17,1325,548,1826,856,,,,,,
166,car,0.78,1,687,504,967,780,,,,,,
166,car,0.75,7,471,542,606,643,,,,,,
166,car,0.7,22,1225,547,1343,687,,,,,,
166,car,0.7,16,0,698,113,980,,,,,,
166,car,0.67,5,1128,533,1292,665,,,,,,
166,car,0.52,23,1298,523,1437,718,,,,,,
166,car,0.48,23,1295,518,1584,721,,,,,,
166,car,0.44,20,1077,541,1180,642,,,,,,
166,car,0.32,12,625,526,679,568,,,,,,
166,car,0.3,22,1225,552,1311,689,,,,,,
166,car,0.27,12,672,527,721,585,,,,,,
166,license_plate,0.48,1,784,667,878,691,0.48,784,667,878,691,8645 KJJ
167,car,0.9,17,1341,550,1858,867,,,,,,
167,car,0.85,2,276,571,507,731,,,,,,
167,car,0.79,1,689,503,968,780,,,,,,
167,car,0.72,22,1230,547,1361,694,,,,,,
167,car,0.72,7,472,540,607,642,,,,,,
167,car,0.71,16,0,697,115,978,,,,,,
167,car,0.52,5,1131,533,1299,668,,,,,,
167,car,0.5,23,1302,519,1592,722,,,,,,
167,car,0.41,20,1082,542,1174,641,,,,,,
167,car,0.33,5,1133,561,1277,669,,,,,,
167,car,0.32,23,1299,522,1505,717,,,,,,
167,car,0.32,12,625,526,681,569,,,,,,
167,license_plate,0.49,1,785,667,877,691,0.49,785,667,877,691,8645 KJJ
168,car,0.9,17,1353,547,1892,874,,,,,,
168,car,0.85,2,276,570,506,730,,,,,,
168,car,0.83,1,687,503,969,781,,,,,,
168,car,0.73,7,470,540,606,641,,,,,,
168,car,0.72,23,1312,514,1629,726,,,,,,
168,car,0.72,22,1235,548,1365,692,,,,,,
168,car,0.7,16,0,700,116,979,,,,,,
168,car,0.66,5,1133,533,1301,670,,,,,,
168,car,0.41,12,626,525,681,569,,,,,,
168,car,0.38,5,1135,564,1280,670,,,,,,
168,car,0.34,20,1084,542,1184,643,,,,,,
168,car,0.27,3,562,530,623,606,,,,,,
168,license_plate,0.49,1,787,667,877,690,0.49,787,667,877,690,8645 KJJ
169,car,0.9,17,1376,545,1920,885,,,,,,
169,car,0.86,1,686,502,969,781,,,,,,
169,car,0.85,2,275,570,506,729,,,,,,
169,car,0.76,16,0,694,117,978,,,,,,
169,car,0.71,7,471,539,607,641,,,,,,
169,car,0.69,23,1324,512,1633,732,,,,,,
169,car,0.68,22,1243,552,1381,693,,,,,,
169,car,0.62,5,1135,535,1311,671,,,,,,
169,car,0.49,22,1242,553,1339,694,,,,,,
169,car,0.46,20,1086,540,1195,643,,,,,,
169,car,0.44,12,626,523,682,569,,,,,,
169,car,0.37,20,1086,535,1241,655,,,,,,
169,car,0.34,5,1140,565,1291,671,,,,,,
169,car,0.25,3,560,527,622,604,,,,,,
169,license_plate,0.52,1,786,667,876,690,0.52,786,667,876,690,8645 KJJ
170,car,0.85,17,1385,547,1918,898,,,,,,
170,car,0.84,1,686,502,969,780,,,,,,
170,car,0.83,2,274,568,506,728,,,,,,
170,car,0.82,16,0,693,119,977,,,,,,
170,car,0.71,7,472,541,606,639,,,,,,
170,car,0.69,22,1251,553,1388,696,,,,,,
170,car,0.64,23,1334,509,1661,731,,,,,,
170,car,0.53,5,1153,552,1310,674,,,,,,
170,car,0.52,22,1251,554,1338,696,,,,,,
170,car,0.39,20,1094,534,1216,650,,,,,,
170,car,0.38,12,628,520,682,561,,,,,,
170,car,0.31,3,580,538,624,604,,,,,,
170,license_plate,0.53,1,787,667,875,690,0.53,787,667,875,690,8645 KJJ
171,car,0.86,1,687,502,970,779,,,,,,
171,car,0.86,2,274,566,507,727,,,,,,
171,car,0.82,16,0,692,121,977,,,,,,
171,car,0.74,17,1408,544,1918,907,,,,,,
171,car,0.72,7,475,534,609,638,,,,,,
171,car,0.69,22,1256,548,1408,699,,,,,,
171,car,0.66,23,1342,509,1685,734,,,,,,
171,car,0.64,22,1257,549,1360,698,,,,,,
171,car,0.64,5,1154,531,1327,673,,,,,,
171,car,0.48,5,1158,564,1316,674,,,,,,
171,car,0.47,20,1094,536,1216,645,,,,,,
171,car,0.37,12,629,518,683,560,,,,,,
171,car,0.34,3,572,531,624,605,,,,,,
171,car,0.26,24,103,451,227,518,,,,,,
172,car,0.87,1,688,501,971,779,,,,,,
172,car,0.87,2,276,567,507,727,,,,,,
172,car,0.86,17,1423,539,1919,923,,,,,,
172,car,0.82,16,0,690,124,976,,,,,,
172,car,0.82,22,1269,545,1415,697,,,,,,
172,car,0.75,5,1156,533,1336,674,,,,,,
172,car,0.74,23,1357,509,1750,743,,,,,,
172,car,0.73,7,473,533,613,637,,,,,,
172,car,0.46,12,632,518,686,560,,,,,,
172,car,0.42,20,1100,535,1222,645,,,,,,
172,car,0.4,3,570,527,625,605,,,,,,
172,car,0.4,22,1268,547,1366,701,,,,,,
173,car,0.88,1,690,500,973,779,,,,,,
173,car,0.87,2,277,566,508,727,,,,,,
173,car,0.86,17,1442,545,1919,938,,,,,,
173,car,0.8,7,476,532,614,637,,,,,,
173,car,0.78,22,1274,545,1435,700,,,,,,
173,car,0.78,16,0,691,128,977,,,,,,
173,car,0.75,5,1160,538,1348,675,,,,,,
173,car,0.71,23,1363,508,1766,744,,,,,,
173,car,0.54,12,632,517,686,561,,,,,,
173,car,0.5,20,1104,536,1206,646,,,,,,
173,car,0.33,5,1163,565,1328,677,,,,,,
173,car,0.29,3,574,534,625,603,,,,,,
173,car,0.26,20,1108,530,1239,657,,,,,,
174,car,0.89,17,1458,540,1919,955,,,,,,
174,car,0.87,1,690,501,974,780,,,,,,
174,car,0.86,2,277,565,508,727,,,,,,
174,car,0.8,5,1166,537,1355,674,,,,,,
174,car,0.78,16,0,691,128,977,,,,,,
174,car,0.74,22,1283,549,1445,707,,,,,,
174,car,0.73,7,478,532,616,637,,,,,,
174,car,0.65,23,1381,506,1789,748,,,,,,
174,car,0.6,20,1110,535,1232,647,,,,,,
174,car,0.51,22,1283,553,1386,705,,,,,,
174,car,0.49,12,633,518,686,561,,,,,,
174,car,0.4,5,1169,564,1331,678,,,,,,
174,car,0.27,3,570,533,626,604,,,,,,
175,car,0.89,17,1482,545,1919,973,,,,,,
175,car,0.87,1,690,501,974,780,,,,,,
175,car,0.86,2,276,566,508,727,,,,,,
175,car,0.82,22,1287,551,1455,712,,,,,,
175,car,0.79,16,0,689,128,978,,,,,,
175,car,0.78,5,1173,532,1367,676,,,,,,
175,car,0.76,7,476,532,615,637,,,,,,
175,car,0.71,23,1403,511,1782,755,,,,,,
175,car,0.58,20,1117,538,1237,647,,,,,,
175,car,0.45,12,632,518,687,560,,,,,,
175,car,0.29,12,680,528,720,582,,,,,,
175,license_plate,0.51,1,790,667,882,691,0.51,790,667,882,691,8605 KJJ
176,car,0.9,17,1499,550,1919,992,,,,,,
176,car,0.88,1,687,501,973,781,,,,,,
176,car,0.86,2,275,566,507,727,,,,,,
176,car,0.84,22,1293,549,1469,713,,,,,,
176,car,0.82,16,0,687,128,977,,,,,,
176,car,0.78,5,1175,532,1376,684,,,,,,
176,car,0.77,7,477,532,614,637,,,,,,
176,car,0.75,23,1407,510,1789,762,,,,,,
176,car,0.42,20,1115,541,1237,649,,,,,,
176,car,0.31,12,629,522,683,565,,,,,,
176,car,0.29,12,677,528,718,581,,,,,,
176,car,0.26,21,979,526,1037,585,,,,,,
176,license_plate,0.55,1,788,667,877,691,0.55,788,667,877,691,8645 KJJ
177,car,0.89,1,686,500,973,781,,,,,,
177,car,0.87,2,274,567,506,727,,,,,,
177,car,0.87,22,1306,547,1482,714,,,,,,
177,car,0.85,17,1523,555,1919,1010,,,,,,
177,car,0.83,16,0,684,128,977,,,,,,
177,car,0.79,5,1179,529,1380,687,,,,,,
177,car,0.76,7,478,531,613,636,,,,,,
177,car,0.75,23,1412,505,1817,779,,,,,,
177,car,0.48,20,1119,541,1236,648,,,,,,
177,car,0.41,12,633,518,685,560,,,,,,
177,car,0.34,22,1306,554,1417,714,,,,,,
177,car,0.26,21,981,521,1040,585,,,,,,
177,car,0.25,3,564,526,625,605,,,,,,
177,car,0.25,12,677,529,719,582,,,,,,
177,license_plate,0.51,1,787,667,877,691,0.51,787,667,877,691,8605 KJJ
178,car,0.88,1,686,499,973,780,,,,,,
178,car,0.87,17,1546,548,1918,1033,,,,,,
178,car,0.87,2,274,566,506,726,,,,,,
178,car,0.83,22,1312,547,1497,715,,,,,,
178,car,0.77,5,1187,529,1396,686,,,,,,
178,car,0.77,23,1430,506,1838,776,,,,,,
178,car,0.77,16,0,684,130,976,,,,,,
178,car,0.74,7,476,531,613,634,,,,,,
178,car,0.52,12,634,517,687,561,,,,,,
178,car,0.4,20,1123,537,1247,648,,,,,,
178,car,0.38,3,570,527,624,602,,,,,,
179,car,0.87,1,687,500,975,780,,,,,,
179,car,0.87,2,274,564,508,725,,,,,,
179,car,0.85,22,1323,550,1519,726,,,,,,
179,car,0.85,17,1576,546,1919,1055,,,,,,
179,car,0.81,16,0,684,131,974,,,,,,
179,car,0.8,23,1442,502,1880,801,,,,,,
179,car,0.74,5,1193,528,1406,686,,,,,,
179,car,0.71,7,479,529,619,633,,,,,,
179,car,0.52,20,1132,535,1255,651,,,,,,
179,car,0.5,12,633,519,689,566,,,,,,
179,car,0.28,21,989,522,1047,582,,,,,,
179,car,0.27,3,567,524,624,601,,,,,,
180,car,0.88,1,688,500,976,780,,,,,,
180,car,0.87,2,276,563,508,725,,,,,,
180,car,0.84,22,1330,548,1533,730,,,,,,
180,car,0.84,17,1610,561,1919,1057,,,,,,
180,car,0.82,5,1198,529,1416,690,,,,,,
180,car,0.8,16,0,682,132,973,,,,,,
180,car,0.79,23,1459,502,1903,816,,,,,,
180,car,0.69,7,483,529,623,633,,,,,,
180,car,0.53,12,636,519,689,567,,,,,,
180,car,0.31,20,1140,536,1268,652,,,,,,
180,car,0.3,21,990,519,1056,582,,,,,,
181,car,0.89,17,1636,566,1919,1008,,,,,,
181,car,0.88,1,688,500,976,780,,,,,,
181,car,0.86,2,276,563,508,725,,,,,,
181,car,0.85,22,1342,546,1558,731,,,,,,
181,car,0.81,5,1202,529,1419,692,,,,,,
181,car,0.79,16,0,680,133,973,,,,,,
181,car,0.77,23,1473,502,1918,831,,,,,,
181,car,0.71,7,484,528,624,633,,,,,,
181,car,0.51,12,635,520,691,568,,,,,,
181,car,0.42,20,1141,540,1264,652,,,,,,
181,car,0.38,21,987,520,1061,583,,,,,,
181,car,0.31,24,92,446,231,522,,,,,,
182,car,0.89,1,686,500,975,781,,,,,,
182,car,0.87,2,275,565,508,725,,,,,,
182,car,0.86,17,1667,577,1919,1014,,,,,,
182,car,0.85,22,1356,548,1572,734,,,,,,
182,car,0.78,16,0,679,132,973,,,,,,
182,car,0.77,5,1211,530,1428,696,,,,,,
182,car,0.76,7,481,529,622,633,,,,,,
182,car,0.65,23,1490,504,1920,841,,,,,,
182,car,0.57,20,1143,540,1264,656,,,,,,
182,car,0.55,12,635,520,692,564,,,,,,
182,car,0.3,24,94,446,227,522,,,,,,
182,car,0.29,21,995,522,1059,585,,,,,,
182,car,0.29,21,963,519,1012,575,,,,,,
182,license_plate,0.54,1,791,666,882,690,0.54,791,666,882,690,8605 KJJ
183,car,0.86,1,684,499,972,781,,,,,,
183,car,0.86,17,1697,606,1919,1017,,,,,,
183,car,0.85,22,1360,548,1590,740,,,,,,
183,car,0.85,2,272,565,505,725,,,,,,
183,car,0.8,5,1217,528,1440,698,,,,,,
183,car,0.79,16,0,681,131,970,,,,,,
183,car,0.73,7,478,529,618,632,,,,,,
183,car,0.7,23,1504,500,1920,846,,,,,,
183,car,0.61,20,1145,540,1263,662,,,,,,
183,car,0.53,12,632,520,689,564,,,,,,
183,car,0.32,21,995,522,1058,586,,,,,,
183,car,0.3,21,962,518,1010,576,,,,,,
184,car,0.87,1,681,498,971,779,,,,,,
184,car,0.86,22,1366,548,1605,741,,,,,,
184,car,0.84,2,268,562,503,723,,,,,,
184,car,0.81,17,1732,640,1919,1026,,,,,,
184,car,0.8,5,1221,527,1453,699,,,,,,
184,car,0.79,23,1517,497,1920,858,,,,,,
184,car,0.73,7,478,529,612,630,,,,,,
184,car,0.73,16,0,681,129,969,,,,,,
184,car,0.56,20,1147,538,1272,661,,,,,,
184,car,0.5,12,631,518,690,563,,,,,,
184,car,0.38,21,995,522,1059,585,,,,,,
184,car,0.29,21,962,518,1013,570,,,,,,
184,car,0.26,21,942,515,981,552,,,,,,
185,car,0.88,22,1376,545,1625,750,,,,,,
185,car,0.86,1,681,497,971,778,,,,,,
185,car,0.84,2,268,563,503,721,,,,,,
185,car,0.83,23,1534,498,1919,860,,,,,,
185,car,0.82,17,1775,694,1918,1047,,,,,,
185,car,0.8,5,1226,526,1461,701,,,,,,
185,car,0.76,7,479,527,611,629,,,,,,
185,car,0.73,16,0,681,129,969,,,,,,
185,car,0.46,20,1152,538,1295,661,,,,,,
185,car,0.44,12,630,517,692,564,,,,,,
185,car,0.43,21,993,520,1062,585,,,,,,
185,car,0.28,21,942,513,982,552,,,,,,
185,license_plate,0.55,1,780,664,869,688,0.55,780,664,869,688,8665 KJJ
186,car,0.89,22,1384,546,1649,751,,,,,,
186,car,0.86,2,268,560,503,722,,,,,,
186,car,0.86,1,681,495,972,777,,,,,,
186,car,0.86,23,1555,496,1918,875,,,,,,
186,car,0.84,5,1231,525,1474,705,,,,,,
186,car,0.72,16,0,679,129,966,,,,,,
186,car,0.71,7,481,527,608,627,,,,,,
186,car,0.65,17,1821,734,1919,1067,,,,,,
186,car,0.59,20,1160,537,1288,662,,,,,,
186,car,0.52,12,632,515,689,562,,,,,,
186,car,0.31,21,1001,519,1067,585,,,,,,
187,car,0.87,5,1244,525,1487,708,,,,,,
187,car,0.86,23,1578,496,1919,888,,,,,,
187,car,0.86,22,1401,544,1677,758,,,,,,
187,car,0.85,2,271,560,502,720,,,,,,
187,car,0.83,1,681,494,973,776,,,,,,
187,car,0.7,7,480,525,610,626,,,,,,
187,car,0.69,16,0,680,131,966,,,,,,
187,car,0.57,20,1164,532,1299,658,,,,,,
187,car,0.49,12,634,516,689,562,,,,,,
187,car,0.44,21,1007,515,1073,584,,,,,,
188,car,0.88,22,1414,541,1703,760,,,,,,
188,car,0.87,23,1603,494,1919,901,,,,,,
188,car,0.86,2,271,561,504,720,,,,,,
188,car,0.85,5,1249,524,1506,709,,,,,,
188,car,0.78,1,682,494,974,777,,,,,,
188,car,0.72,7,481,525,616,626,,,,,,
188,car,0.71,16,0,674,132,965,,,,,,
188,car,0.62,20,1172,533,1307,664,,,,,,
188,car,0.48,12,634,521,691,561,,,,,,
188,car,0.43,21,1009,515,1079,587,,,,,,
188,car,0.28,24,163,457,214,494,,,,,,
188,license_plate,0.57,1,786,661,882,685,0.57,786,661,882,685,8645 KJJ
189,car,0.88,22,1428,544,1736,771,,,,,,
189,car,0.87,2,273,561,505,720,,,,,,
189,car,0.86,5,1260,525,1519,715,,,,,,
189,car,0.86,1,683,495,975,778,,,,,,
189,car,0.86,23,1624,497,1918,910,,,,,,
189,car,0.76,16,0,673,133,965,,,,,,
189,car,0.68,7,480,526,619,626,,,,,,
189,car,0.59,20,1178,533,1310,665,,,,,,
189,car,0.54,21,1013,521,1082,586,,,,,,
189,car,0.5,12,635,517,697,562,,,,,,
189,car,0.27,7,482,551,608,627,,,,,,
189,license_plate,0.54,1,791,663,873,687,0.54,791,663,873,687,8645 KJJ
190,car,0.89,22,1439,542,1760,775,,,,,,
190,car,0.87,2,272,562,505,721,,,,,,
190,car,0.83,1,682,496,974,779,,,,,,
190,car,0.79,23,1647,498,1918,929,,,,,,
190,car,0.78,16,0,671,133,964,,,,,,
190,car,0.73,5,1268,527,1527,716,,,,,,
190,car,0.7,7,481,526,617,627,,,,,,
190,car,0.61,20,1183,537,1323,668,,,,,,
190,car,0.53,12,636,516,694,563,,,,,,
190,car,0.46,21,1014,520,1084,586,,,,,,
190,license_plate,0.55,1,789,664,872,687,0.55,789,664,872,687,8645 KJJ
191,car,0.86,2,270,563,504,721,,,,,,
191,car,0.86,22,1449,543,1783,783,,,,,,
191,car,0.78,1,680,497,972,780,,,,,,
191,car,0.75,16,0,675,132,964,,,,,,
191,car,0.72,23,1666,498,1919,935,,,,,,
191,car,0.72,7,480,525,613,627,,,,,,
191,car,0.63,5,1269,528,1543,720,,,,,,
191,car,0.58,21,1013,522,1085,586,,,,,,
191,car,0.58,20,1185,534,1326,671,,,,,,
191,car,0.51,12,636,520,690,564,,,,,,
191,car,0.27,21,999,519,1051,570,,,,,,
191,license_plate,0.52,1,779,665,882,691,0.52,779,665,882,691,8645 KJJ
192,car,0.91,22,1458,545,1813,789,,,,,,
192,car,0.87,2,266,563,498,722,,,,,,
192,car,0.82,23,1690,499,1918,877,,,,,,
192,car,0.79,1,679,497,969,781,,,,,,
192,car,0.76,16,0,677,129,963,,,,,,
192,car,0.73,5,1273,529,1556,723,,,,,,
192,car,0.7,7,481,527,609,626,,,,,,
192,car,0.68,20,1186,533,1331,672,,,,,,
192,car,0.56,21,1013,522,1086,590,,,,,,
192,car,0.54,12,630,517,692,564,,,,,,
192,car,0.29,21,944,515,993,557,,,,,,
192,car,0.25,7,490,525,613,603,,,,,,
193,car,0.87,22,1470,545,1844,795,,,,,,
193,car,0.87,2,264,562,496,720,,,,,,
193,car,0.86,23,1715,517,1919,881,,,,,,
193,car,0.82,5,1278,529,1561,727,,,,,,
193,car,0.8,1,677,497,966,781,,,,,,
193,car,0.78,16,0,679,127,963,,,,,,
193,car,0.73,7,474,526,606,626,,,,,,
193,car,0.69,20,1188,533,1332,673,,,,,,
193,car,0.56,21,1012,521,1084,588,,,,,,
193,car,0.5,12,628,515,687,560,,,,,,
193,car,0.33,21,944,514,992,555,,,,,,
193,car,0.28,21,1002,518,1083,576,,,,,,
193,license_plate,0.56,1,777,665,872,689,0.56,777,665,872,689,8645 KJJ
194,car,0.9,22,1481,543,1871,797,,,,,,
194,car,0.87,2,262,561,494,719,,,,,,
194,car,0.83,23,1743,536,1919,891,,,,,,
194,car,0.81,16,0,674,127,960,,,,,,
194,car,0.81,1,671,495,964,779,,,,,,
194,car,0.77,5,1284,528,1577,727,,,,,,
194,car,0.71,7,472,531,601,624,,,,,,
194,car,0.7,20,1192,531,1338,676,,,,,,
194,car,0.57,12,627,515,684,558,,,,,,
194,car,0.53,21,1011,520,1087,589,,,,,,
194,car,0.42,21,942,513,993,556,,,,,,
194,car,0.25,25,1067,454,1249,639,,,,,,
195,car,0.89,22,1500,540,1917,810,,,,,,
195,car,0.87,2,261,558,492,718,,,,,,
195,car,0.82,1,669,493,963,776,,,,,,
195,car,0.81,16,0,668,122,955,,,,,,
195,car,0.8,5,1291,525,1592,730,,,,,,
195,car,0.72,7,469,524,597,622,,,,,,
195,car,0.7,23,1775,606,1919,902,,,,,,
195,car,0.66,20,1198,529,1352,675,,,,,,
195,car,0.6,21,1014,516,1089,588,,,,,,
195,car,0.58,12,628,513,684,562,,,,,,
195,car,0.32,21,985,515,1047,571,,,,,,
195,car,0.31,21,942,512,990,549,,,,,,
195,car,0.26,21,978,518,1024,574,,,,,,
196,car,0.87,2,262,557,493,717,,,,,,
196,car,0.86,22,1517,538,1919,811,,,,,,
196,car,0.82,1,670,491,964,775,,,,,,
196,car,0.81,5,1304,524,1612,731,,,,,,
196,car,0.81,7,472,519,604,620,,,,,,
196,car,0.79,16,0,670,124,954,,,,,,
196,car,0.7,20,1207,531,1367,676,,,,,,
196,car,0.67,23,1809,639,1919,913,,,,,,
196,car,0.6,12,628,512,686,559,,,,,,
196,car,0.52,21,1020,514,1096,590,,,,,,
196,car,0.36,21,944,509,999,551,,,,,,
197,car,0.86,2,263,557,494,717,,,,,,
197,car,0.86,22,1533,536,1919,825,,,,,,
197,car,0.85,5,1313,520,1632,735,,,,,,
197,car,0.8,1,674,490,965,775,,,,,,
197,car,0.8,20,1214,531,1376,677,,,,,,
197,car,0.76,7,472,520,605,621,,,,,,
197,car,0.76,16,0,671,125,953,,,,,,
197,car,0.66,23,1842,648,1919,927,,,,,,
197,car,0.6,12,630,513,687,561,,,,,,
197,car,0.54,25,1025,514,1105,587,,,,,,
197,car,0.36,21,944,506,1004,548,,,,,,
197,car,0.31,21,993,513,1038,551,,,,,,
198,car,0.87,22,1551,538,1919,832,,,,,,
198,car,0.87,2,263,557,495,717,,,,,,
198,car,0.85,1,674,490,967,776,,,,,,
198,car,0.84,5,1324,521,1651,738,,,,,,
198,car,0.81,7,474,519,607,621,,,,,,
198,car,0.8,16,0,670,125,954,,,,,,
198,car,0.74,20,1220,530,1390,677,,,,,,
198,car,0.69,25,1030,512,1108,590,,,,,,
198,car,0.63,12,632,510,691,561,,,,,,
198,car,0.38,21,994,513,1041,556,,,,,,
198,car,0.26,21,993,516,1038,571,,,,,,
198,license_plate,0.54,1,775,658,866,683,0.54,775,658,866,683,8645 KJJ
199,car,0.89,22,1570,538,1919,835,,,,,,
199,car,0.86,2,263,557,495,717,,,,,,
199,car,0.82,1,673,491,967,777,,,,,,
199,car,0.8,16,0,670,124,954,,,,,,
199,car,0.79,5,1330,520,1671,747,,,,,,
199,car,0.79,7,474,519,606,622,,,,,,
199,car,0.75,20,1228,528,1400,679,,,,,,
199,car,0.67,25,1033,513,1107,589,,,,,,
199,car,0.62,12,633,511,690,560,,,,,,
199,car,0.34,21,998,515,1044,562,,,,,,
199,car,0.27,26,69,1011,767,1078,,,,,,
199,car,0.26,21,961,513,1011,552,,,,,,
199,car,0.25,21,996,521,1042,574,,,,,,
200,car,0.87,22,1588,541,1919,844,,,,,,
200,car,0.87,2,262,557,493,717,,,,,,
200,car,0.84,1,672,492,964,777,,,,,,
200,car,0.82,5,1336,522,1686,750,,,,,,
200,car,0.8,16,0,670,120,953,,,,,,
200,car,0.78,20,1231,531,1412,682,,,,,,
200,car,0.77,7,475,520,606,621,,,,,,
200,car,0.64,12,633,513,690,562,,,,,,
200,car,0.63,25,1033,516,1110,588,,,,,,
200,car,0.39,26,51,1005,768,1079,,,,,,
200,car,0.37,21,997,518,1045,577,,,,,,
200,car,0.27,3,581,508,636,557,,,,,,
201,car,0.87,2,257,558,489,717,,,,,,
201,car,0.87,1,661,492,959,779,,,,,,
201,car,0.84,22,1604,543,1919,856,,,,,,
201,car,0.79,20,1234,530,1419,692,,,,,,
201,car,0.78,16,0,672,115,954,,,,,,
201,car,0.77,7,474,521,602,621,,,,,,
201,car,0.75,5,1344,522,1701,757,,,,,,
201,car,0.66,25,1032,513,1110,596,,,,,,
201,car,0.61,12,629,516,685,561,,,,,,
201,car,0.33,21,997,515,1046,563,,,,,,
201,car,0.29,21,945,512,1007,557,,,,,,
201,license_plate,0.55,1,769,663,856,687,0.55,769,663,856,687,8645 KJJ
202,car,0.87,2,253,558,485,717,,,,,,
202,car,0.84,22,1618,546,1919,872,,,,,,
202,car,0.83,20,1238,531,1423,695,,,,,,
202,car,0.82,1,657,493,953,780,,,,,,
202,car,0.79,5,1348,522,1723,762,,,,,,
202,car,0.68,7,471,519,600,622,,,,,,
202,car,0.67,16,0,674,109,955,,,,,,
202,car,0.65,25,1031,517,1113,596,,,,,,
202,car,0.59,12,626,516,682,562,,,,,,
202,car,0.26,21,995,518,1045,573,,,,,,
203,car,0.88,2,253,559,484,717,,,,,,
203,car,0.86,22,1641,547,1919,881,,,,,,
203,car,0.86,1,656,493,952,781,,,,,,
203,car,0.85,20,1244,531,1435,696,,,,,,
203,car,0.8,5,1359,522,1745,770,,,,,,
203,car,0.73,16,0,673,107,955,,,,,,
203,car,0.71,7,472,520,600,621,,,,,,
203,car,0.58,25,1032,519,1115,594,,,,,,
203,car,0.57,12,627,516,682,557,,,,,,
203,car,0.29,21,997,519,1048,581,,,,,,
204,car,0.88,22,1666,559,1919,889,,,,,,
204,car,0.87,2,253,558,484,717,,,,,,
204,car,0.86,1,656,492,953,782,,,,,,
204,car,0.85,20,1251,531,1451,701,,,,,,
204,car,0.8,5,1372,521,1768,776,,,,,,
204,car,0.74,7,473,519,601,621,,,,,,
204,car,0.69,16,0,673,107,954,,,,,,
204,car,0.69,25,1036,516,1116,595,,,,,,
204,car,0.59,12,628,516,681,562,,,,,,
204,car,0.4,25,1006,516,1115,590,,,,,,
204,car,0.34,21,999,516,1056,577,,,,,,
204,car,0.3,21,1000,516,1052,563,,,,,,
205,car,0.87,2,253,558,485,717,,,,,,
205,car,0.86,1,656,494,953,782,,,,,,
205,car,0.84,22,1691,558,1919,876,,,,,,
205,car,0.82,20,1258,532,1467,701,,,,,,
205,car,0.8,5,1385,523,1789,783,,,,,,
205,car,0.73,7,470,522,600,620,,,,,,
205,car,0.58,12,629,516,683,559,,,,,,
205,car,0.57,25,1041,521,1124,597,,,,,,
205,car,0.55,16,0,675,106,955,,,,,,
205,car,0.38,21,1005,517,1061,567,,,,,,
205,license_plate,0.49,1,764,666,857,690,0.49,764,666,857,690,8645 KJJ
206,car,0.89,22,1716,565,1919,857,,,,,,
